TransactionID,OrderID,TransactionDate,TransactionTime,DayOfWeek,Month,Quarter,Year,CustomerID,CustomerAgeGroup,Subscription Member,ProductID,ProductName,Category,Season,QuantitySold,UnitSalePrice,UnitCost,Revenue,TotalCost,Profit,GrossMarginPercent,WeekendFlag,StoreID,StoreLocation,City,State
TXN-00014876,ORD-0004578,1/19/2022,13:50:54,Wednesday,January,Q1,2022,CUST-00284,35-44,None,BR-002,Walnut Brownies,Brownies,Winter,1,3.5,0.59,3.5,0.59,2.91,83.14,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014877,ORD-0004578,1/19/2022,13:50:54,Wednesday,January,Q1,2022,CUST-00284,35-44,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014878,ORD-0024758,1/19/2022,13:51:29,Wednesday,January,Q1,2022,CUST-04833,35-44,None,CP-003,Lemon Cupcake,Cupcakes,Winter,2,4.5,0.76,9,1.52,7.48,83.11,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014879,ORD-0024758,1/19/2022,13:51:29,Wednesday,January,Q1,2022,CUST-04833,35-44,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014880,ORD-0029261,1/20/2022,8:55:08,Thursday,January,Q1,2022,CUST-00612,55-64,Family,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014881,ORD-0029261,1/20/2022,8:55:08,Thursday,January,Q1,2022,CUST-00612,55-64,Family,BR-001,Chocolate Brownies,Brownies,Winter,4,3.5,0.48,14,1.92,12.08,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014882,ORD-0010217,1/20/2022,9:00:13,Thursday,January,Q1,2022,CUST-03592,55-64,Basic,BR-003,Peppermint Mocha Brownies,Brownies,Winter,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014883,ORD-0007925,1/20/2022,9:06:00,Thursday,January,Q1,2022,CUST-03767,35-44,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014884,ORD-0007925,1/20/2022,9:06:00,Thursday,January,Q1,2022,CUST-03767,35-44,None,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014885,ORD-0029079,1/20/2022,9:09:09,Thursday,January,Q1,2022,CUST-02916,75+,Family,CP-001,Vanilla Cupcakes,Cupcakes,Winter,2,4.5,0.72,9,1.44,7.56,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014886,ORD-0029079,1/20/2022,9:09:09,Thursday,January,Q1,2022,CUST-02916,75+,Family,BR-001,Chocolate Brownies,Brownies,Winter,2,3.5,0.48,7,0.96,6.04,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014887,ORD-0013349,1/20/2022,10:42:53,Thursday,January,Q1,2022,CUST-02560,55-64,Family,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014888,ORD-0013349,1/20/2022,10:42:53,Thursday,January,Q1,2022,CUST-02560,55-64,Family,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014889,ORD-0013349,1/20/2022,10:42:53,Thursday,January,Q1,2022,CUST-02560,55-64,Family,CP-002,Chocolate Cupcakes,Cupcakes,Winter,4,4.5,0.79,18,3.16,14.84,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014890,ORD-0015955,1/20/2022,11:40:42,Thursday,January,Q1,2022,CUST-00465,65-74,None,CP-001,Vanilla Cupcakes,Cupcakes,Winter,1,4.5,0.72,4.5,0.72,3.78,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014891,ORD-0021069,1/20/2022,12:46:44,Thursday,January,Q1,2022,CUST-04136,75+,Family,CP-001,Vanilla Cupcakes,Cupcakes,Winter,2,4.5,0.72,9,1.44,7.56,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014892,ORD-0021069,1/20/2022,12:46:44,Thursday,January,Q1,2022,CUST-04136,75+,Family,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014893,ORD-0021069,1/20/2022,12:46:44,Thursday,January,Q1,2022,CUST-04136,75+,Family,BR-002,Walnut Brownies,Brownies,Winter,2,3.5,0.59,7,1.18,5.82,83.14,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014894,ORD-0028737,1/20/2022,12:54:16,Thursday,January,Q1,2022,CUST-03511,75+,None,CP-001,Vanilla Cupcakes,Cupcakes,Winter,1,4.5,0.72,4.5,0.72,3.78,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014895,ORD-0020823,1/20/2022,12:56:44,Thursday,January,Q1,2022,CUST-01138,18-24,None,CP-005,Peppermint Chocalate Cupcakes,Cupcakes,Winter,1,4.5,0.84,4.5,0.84,3.66,81.33,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014896,ORD-0028791,1/20/2022,16:41:11,Thursday,January,Q1,2022,CUST-03644,55-64,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,2,3.99,0.95,7.98,1.9,6.08,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014897,ORD-0017892,1/20/2022,16:41:20,Thursday,January,Q1,2022,CUST-05019,75+,None,CP-001,Vanilla Cupcakes,Cupcakes,Winter,1,4.5,0.72,4.5,0.72,3.78,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014898,ORD-0017892,1/20/2022,16:41:20,Thursday,January,Q1,2022,CUST-05019,75+,None,CP-002,Chocolate Cupcakes,Cupcakes,Winter,1,4.5,0.79,4.5,0.79,3.71,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014899,ORD-0024075,1/21/2022,7:27:08,Friday,January,Q1,2022,CUST-00748,65-74,Mystery Box,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014900,ORD-0006808,1/21/2022,7:44:24,Friday,January,Q1,2022,CUST-02325,55-64,Basic,BR-003,Peppermint Mocha Brownies,Brownies,Winter,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014901,ORD-0006808,1/21/2022,7:44:24,Friday,January,Q1,2022,CUST-02325,55-64,Basic,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014902,ORD-0025722,1/21/2022,8:23:20,Friday,January,Q1,2022,CUST-00912,45-54,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014903,ORD-0025722,1/21/2022,8:23:20,Friday,January,Q1,2022,CUST-00912,45-54,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014904,ORD-0025722,1/21/2022,8:23:20,Friday,January,Q1,2022,CUST-00912,45-54,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014905,ORD-0009238,1/21/2022,8:52:16,Friday,January,Q1,2022,CUST-01123,55-64,None,CP-005,Peppermint Chocalate Cupcakes,Cupcakes,Winter,1,4.5,0.84,4.5,0.84,3.66,81.33,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014906,ORD-0012671,1/21/2022,10:30:38,Friday,January,Q1,2022,CUST-04752,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014907,ORD-0012671,1/21/2022,10:30:38,Friday,January,Q1,2022,CUST-04752,65-74,None,BR-003,Peppermint Mocha Brownies,Brownies,Winter,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014908,ORD-0019438,1/21/2022,10:33:27,Friday,January,Q1,2022,CUST-02818,45-54,Family,CK-002,Snickerdoodle Cookie,Cookie,Winter,2,2.99,0.37,5.98,0.74,5.24,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014909,ORD-0019438,1/21/2022,10:33:27,Friday,January,Q1,2022,CUST-02818,45-54,Family,CK-001,Chocolate Chip Cookie,Cookie,Winter,2,2.99,0.32,5.98,0.64,5.34,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014910,ORD-0021281,1/21/2022,12:00:12,Friday,January,Q1,2022,CUST-04203,55-64,None,CP-002,Chocolate Cupcakes,Cupcakes,Winter,1,4.5,0.79,4.5,0.79,3.71,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014911,ORD-0026257,1/21/2022,12:22:26,Friday,January,Q1,2022,CUST-01575,65-74,None,CP-002,Chocolate Cupcakes,Cupcakes,Winter,1,4.5,0.79,4.5,0.79,3.71,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014912,ORD-0026257,1/21/2022,12:22:26,Friday,January,Q1,2022,CUST-01575,65-74,None,BR-003,Peppermint Mocha Brownies,Brownies,Winter,1,3.5,0.56,3.5,0.56,2.94,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014913,ORD-0025332,1/21/2022,15:20:35,Friday,January,Q1,2022,CUST-00123,65-74,Mystery Box,CK-002,Snickerdoodle Cookie,Cookie,Winter,2,2.99,0.37,5.98,0.74,5.24,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014914,ORD-0000257,1/22/2022,7:58:08,Saturday,January,Q1,2022,CUST-03204,75+,Mystery Box,MYS-001,Mystery Box Item,Mystery Box Item,Winter,1,0,1,0,1,-1,,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014915,ORD-0000257,1/22/2022,7:58:08,Saturday,January,Q1,2022,CUST-03204,75+,Mystery Box,MYS-001,Mystery Box Item,Mystery Box Item,Winter,1,0,1,0,1,-1,,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014916,ORD-0008620,1/22/2022,9:24:19,Saturday,January,Q1,2022,CUST-00922,45-54,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014917,ORD-0008620,1/22/2022,9:24:19,Saturday,January,Q1,2022,CUST-00922,45-54,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014918,ORD-0004419,1/22/2022,10:47:09,Saturday,January,Q1,2022,CUST-00221,75+,Mystery Box,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,2,3.99,0.95,7.98,1.9,6.08,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014919,ORD-0021854,1/22/2022,10:58:42,Saturday,January,Q1,2022,CUST-01323,75+,None,CP-001,Vanilla Cupcakes,Cupcakes,Winter,1,4.5,0.72,4.5,0.72,3.78,84,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014920,ORD-0021854,1/22/2022,10:58:42,Saturday,January,Q1,2022,CUST-01323,75+,None,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014921,ORD-0022377,1/22/2022,11:36:30,Saturday,January,Q1,2022,CUST-04907,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,2,3.99,0.95,7.98,1.9,6.08,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014922,ORD-0022377,1/22/2022,11:36:30,Saturday,January,Q1,2022,CUST-04907,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014923,ORD-0022377,1/22/2022,11:36:30,Saturday,January,Q1,2022,CUST-04907,65-74,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014924,ORD-0022377,1/22/2022,11:36:30,Saturday,January,Q1,2022,CUST-04907,65-74,None,CK-003,Oatmeal Cookie,Cookie,Winter,2,2.99,0.24,5.98,0.48,5.5,91.97,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014925,ORD-0007854,1/22/2022,11:50:16,Saturday,January,Q1,2022,CUST-00431,65-74,Basic,CP-001,Vanilla Cupcakes,Cupcakes,Winter,1,4.5,0.72,4.5,0.72,3.78,84,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014926,ORD-0005824,1/22/2022,12:09:59,Saturday,January,Q1,2022,CUST-03645,75+,Basic,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,2,3.99,0.95,7.98,1.9,6.08,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014927,ORD-0005824,1/22/2022,12:09:59,Saturday,January,Q1,2022,CUST-03645,75+,Basic,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014928,ORD-0010298,1/22/2022,15:14:38,Saturday,January,Q1,2022,CUST-01291,35-44,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,2,2.99,0.32,5.98,0.64,5.34,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014929,ORD-0010298,1/22/2022,15:14:38,Saturday,January,Q1,2022,CUST-01291,35-44,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,2,3.99,0.95,7.98,1.9,6.08,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014930,ORD-0012394,1/22/2022,16:04:12,Saturday,January,Q1,2022,CUST-00202,55-64,Family,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014931,ORD-0012394,1/22/2022,16:04:12,Saturday,January,Q1,2022,CUST-00202,55-64,Family,BR-001,Chocolate Brownies,Brownies,Winter,4,3.5,0.48,14,1.92,12.08,86.29,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014932,ORD-0012394,1/22/2022,16:04:12,Saturday,January,Q1,2022,CUST-00202,55-64,Family,CP-005,Peppermint Chocalate Cupcakes,Cupcakes,Winter,1,4.5,0.84,4.5,0.84,3.66,81.33,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014933,ORD-0012394,1/22/2022,16:04:12,Saturday,January,Q1,2022,CUST-00202,55-64,Family,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014934,ORD-0004381,1/22/2022,17:31:20,Saturday,January,Q1,2022,CUST-00300,65-74,Basic,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014935,ORD-0004381,1/22/2022,17:31:20,Saturday,January,Q1,2022,CUST-00300,65-74,Basic,CK-005,Gingerbread Cookie,Cookie,Winter,2,2.99,0.26,5.98,0.52,5.46,91.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014936,ORD-0020057,1/23/2022,8:55:14,Sunday,January,Q1,2022,CUST-04979,45-54,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014937,ORD-0020057,1/23/2022,8:55:14,Sunday,January,Q1,2022,CUST-04979,45-54,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014938,ORD-0009851,1/23/2022,10:58:44,Sunday,January,Q1,2022,CUST-01568,65-74,None,CK-005,Gingerbread Cookie,Cookie,Winter,1,2.99,0.26,2.99,0.26,2.73,91.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014939,ORD-0027604,1/23/2022,10:59:34,Sunday,January,Q1,2022,CUST-01901,55-64,None,MF-001,Vegan Banana Bread Muffin,Muffins,Winter,2,2.99,0.81,5.98,1.62,4.36,72.91,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014940,ORD-0027604,1/23/2022,10:59:34,Sunday,January,Q1,2022,CUST-01901,55-64,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014941,ORD-0027604,1/23/2022,10:59:34,Sunday,January,Q1,2022,CUST-01901,55-64,None,BR-002,Walnut Brownies,Brownies,Winter,1,3.5,0.59,3.5,0.59,2.91,83.14,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014942,ORD-0014508,1/23/2022,11:26:51,Sunday,January,Q1,2022,CUST-00754,55-64,Basic,CP-002,Chocolate Cupcakes,Cupcakes,Winter,1,4.5,0.79,4.5,0.79,3.71,82.44,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014943,ORD-0028551,1/23/2022,12:51:00,Sunday,January,Q1,2022,CUST-02650,65-74,None,BR-001,Chocolate Brownies,Brownies,Winter,1,3.5,0.48,3.5,0.48,3.02,86.29,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014944,ORD-0024201,1/23/2022,13:03:46,Sunday,January,Q1,2022,CUST-05331,65-74,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014945,ORD-0024201,1/23/2022,13:03:46,Sunday,January,Q1,2022,CUST-05331,65-74,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014946,ORD-0004424,1/23/2022,13:41:53,Sunday,January,Q1,2022,CUST-05370,45-54,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014947,ORD-0002231,1/23/2022,15:05:21,Sunday,January,Q1,2022,CUST-04122,65-74,Basic,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014948,ORD-0002231,1/23/2022,15:05:21,Sunday,January,Q1,2022,CUST-04122,65-74,Basic,BR-003,Peppermint Mocha Brownies,Brownies,Winter,1,3.5,0.56,3.5,0.56,2.94,84,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014949,ORD-0010187,1/23/2022,18:01:31,Sunday,January,Q1,2022,CUST-05186,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014950,ORD-0010187,1/23/2022,18:01:31,Sunday,January,Q1,2022,CUST-05186,65-74,None,CK-003,Oatmeal Cookie,Cookie,Winter,2,2.99,0.24,5.98,0.48,5.5,91.97,Y,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014951,ORD-0017028,1/24/2022,11:58:43,Monday,January,Q1,2022,CUST-00153,65-74,Basic,BR-001,Chocolate Brownies,Brownies,Winter,2,3.5,0.48,7,0.96,6.04,86.29,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014952,ORD-0017028,1/24/2022,11:58:43,Monday,January,Q1,2022,CUST-00153,65-74,Basic,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014953,ORD-0013649,1/24/2022,12:31:03,Monday,January,Q1,2022,CUST-04300,35-44,None,CP-002,Chocolate Cupcakes,Cupcakes,Winter,2,4.5,0.79,9,1.58,7.42,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014954,ORD-0013649,1/24/2022,12:31:03,Monday,January,Q1,2022,CUST-04300,35-44,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014955,ORD-0013649,1/24/2022,12:31:03,Monday,January,Q1,2022,CUST-04300,35-44,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014956,ORD-0008023,1/24/2022,13:24:01,Monday,January,Q1,2022,CUST-01967,18-24,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014957,ORD-0008023,1/24/2022,13:24:01,Monday,January,Q1,2022,CUST-01967,18-24,None,CP-002,Chocolate Cupcakes,Cupcakes,Winter,2,4.5,0.79,9,1.58,7.42,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014958,ORD-0026489,1/24/2022,13:49:45,Monday,January,Q1,2022,CUST-01875,25-34,None,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014959,ORD-0024909,1/24/2022,18:30:00,Monday,January,Q1,2022,CUST-01682,55-64,None,CK-003,Oatmeal Cookie,Cookie,Winter,1,2.99,0.24,2.99,0.24,2.75,91.97,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014960,ORD-0014116,1/25/2022,8:09:02,Tuesday,January,Q1,2022,CUST-02616,65-74,Mystery Box,CK-001,Chocolate Chip Cookie,Cookie,Winter,2,2.99,0.32,5.98,0.64,5.34,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014961,ORD-0008583,1/25/2022,10:52:47,Tuesday,January,Q1,2022,CUST-05393,55-64,None,CP-001,Vanilla Cupcakes,Cupcakes,Winter,1,4.5,0.72,4.5,0.72,3.78,84,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014962,ORD-0013138,1/25/2022,11:52:47,Tuesday,January,Q1,2022,CUST-03742,65-74,None,MF-001,Vegan Banana Bread Muffin,Muffins,Winter,1,2.99,0.81,2.99,0.81,2.18,72.91,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014963,ORD-0013138,1/25/2022,11:52:47,Tuesday,January,Q1,2022,CUST-03742,65-74,None,CK-005,Gingerbread Cookie,Cookie,Winter,2,2.99,0.26,5.98,0.52,5.46,91.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014964,ORD-0000262,1/25/2022,12:15:16,Tuesday,January,Q1,2022,CUST-00696,65-74,None,CK-001,Chocolate Chip Cookie,Cookie,Winter,1,2.99,0.32,2.99,0.32,2.67,89.3,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014965,ORD-0010059,1/25/2022,14:39:02,Tuesday,January,Q1,2022,CUST-03002,35-44,None,CK-002,Snickerdoodle Cookie,Cookie,Winter,1,2.99,0.37,2.99,0.37,2.62,87.63,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014966,ORD-0005783,1/25/2022,17:20:49,Tuesday,January,Q1,2022,CUST-02501,18-24,None,CP-002,Chocolate Cupcakes,Cupcakes,Winter,1,4.5,0.79,4.5,0.79,3.71,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014967,ORD-0027783,1/25/2022,17:49:09,Tuesday,January,Q1,2022,CUST-00916,75+,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014968,ORD-0027783,1/25/2022,17:49:09,Tuesday,January,Q1,2022,CUST-00916,75+,None,CP-002,Chocolate Cupcakes,Cupcakes,Winter,1,4.5,0.79,4.5,0.79,3.71,82.44,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014969,ORD-0013770,1/26/2022,7:56:24,Wednesday,January,Q1,2022,CUST-02067,55-64,None,BR-002,Walnut Brownies,Brownies,Winter,1,3.5,0.59,3.5,0.59,2.91,83.14,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014970,ORD-0013770,1/26/2022,7:56:24,Wednesday,January,Q1,2022,CUST-02067,55-64,None,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014971,ORD-0019193,1/26/2022,9:43:58,Wednesday,January,Q1,2022,CUST-04213,18-24,Mystery Box,CR-001,Cinnamon Rolls,Cinnamon Rolls,Winter,1,3.99,0.95,3.99,0.95,3.04,76.19,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
TXN-00014972,ORD-0019193,1/26/2022,9:43:58,Wednesday,January,Q1,2022,CUST-04213,18-24,Mystery Box,MF-001,Vegan Banana Bread Muffin,Muffins,Winter,1,2.99,0.81,2.99,0.81,2.18,72.91,N,ATL-DT-001,Downtown Atlanta,Atlanta,Georgia
